# Decoder paths each file actually reaches.
#
# Regenerate with ./make_coverage.sh, which applies src/probes.py to a
# throwaway worktree. Every probe sits on the line a README note
# refers to, so this is the evidence behind those notes: a file can
# reject for the wrong reason, and several did before being fixed.
#
# libwebp revision: 0be8ddd1

lossy-frame-scale-1                      coeff_cat3 coeff_v2 coeff_v3_4 mb_i16 parts_1 uvmode_0 wht_dc_only wht_empty ymode_0 
lossy-frame-scale-2                      coeff_cat3 coeff_v2 coeff_v3_4 mb_i16 parts_1 uvmode_0 wht_dc_only wht_empty ymode_0 
lossy-frame-scaled                       coeff_cat3 coeff_v2 coeff_v3_4 mb_i16 parts_1 uvmode_0 uvmode_3 wht_dc_only wht_empty ymode_0 ymode_2 
lossy-frame-version-1                    coeff_cat3 coeff_v2 coeff_v3_4 mb_i16 parts_1 uvmode_0 uvmode_3 wht_dc_only wht_empty ymode_0 ymode_2 
lossy-frame-version-2                    coeff_cat3 coeff_v2 coeff_v3_4 mb_i16 parts_1 uvmode_0 wht_dc_only wht_empty ymode_0 
lossy-frame-version-3                    coeff_cat3 coeff_v2 coeff_v3_4 mb_i16 parts_1 uvmode_0 uvmode_3 wht_dc_only wht_empty ymode_0 ymode_2 
lossy-frame-version-4                    info:unknown-profile 
lossy-frame-version-7                    info:unknown-profile 
lossy-frame-width-16383                  coeff_cat4 mb_i16 parts_1 uvmode_0 wht_dc_only wht_empty ymode_0 
lossy-frame-zero-width                   info:zero-dimension 
lossy-mode-i16-all-four                  coeff_cat3 coeff_cat4 coeff_v7_10 mb_i16 parts_1 uvmode_0 wht_dc_only ymode_0 ymode_1 ymode_2 ymode_3 
lossy-mode-i4-all-ten                    bmode_0 bmode_1 bmode_2 bmode_3 bmode_4 bmode_5 bmode_6 bmode_7 bmode_8 bmode_9 coeff_v2 coeff_v3_4 coeff_v5_6 mb_i4x4 parts_1 uvmode_0 
lossy-mode-i4-context                    bmode_0 bmode_1 bmode_2 bmode_3 bmode_4 bmode_5 bmode_6 bmode_7 bmode_8 bmode_9 coeff_v2 coeff_v3_4 mb_i4x4 parts_1 uvmode_0 
lossy-mode-mixed                         bmode_0 bmode_1 bmode_2 bmode_3 bmode_4 bmode_5 bmode_6 bmode_7 bmode_8 bmode_9 coeff_cat3 coeff_v3_4 coeff_v5_6 coeff_v7_10 mb_i16 mb_i4x4 parts_1 uvmode_0 uvmode_1 uvmode_2 uvmode_3 wht_dc_only ymode_0 ymode_1 ymode_2 ymode_3 
lossy-mode-uv-all-four                   coeff_v5_6 mb_i16 parts_1 uvmode_0 uvmode_1 uvmode_2 uvmode_3 wht_empty ymode_0 
lossy-parts-2-wrap                       coeff_cat3 coeff_cat4 coeff_v3_4 coeff_v5_6 coeff_v7_10 mb_i16 parts_2 uvmode_0 wht_dc_only wht_empty ymode_0 ymode_1 ymode_2 ymode_3 
lossy-parts-8-rows                       coeff_cat3 coeff_cat4 coeff_v3_4 coeff_v5_6 coeff_v7_10 mb_i16 parts_8 uvmode_0 wht_dc_only wht_empty ymode_0 ymode_1 ymode_2 ymode_3 
lossy-parts-last-empty                   error:cannot-parse-partitions parts_4 parts_no_data_left parts_psize_clamped 
lossy-parts-size-past-end                error:cannot-parse-partitions parts_4 parts_no_data_left parts_psize_clamped parts_psize_zero 
lossy-parts-table-too-small              error:cannot-parse-partitions parts_8 parts_size_table_truncated 
lossy-proba-all-updated                  coeff_cat4 coeff_v2 coeff_v3_4 coeff_v5_6 mb_i16 parts_1 proba_update uvmode_0 uvmode_3 wht_dc_only wht_empty ymode_0 ymode_2 
lossy-proba-one-update                   coeff_cat4 coeff_v2 coeff_v3_4 coeff_v5_6 mb_i16 parts_1 proba_update uvmode_0 uvmode_3 wht_dc_only wht_empty ymode_0 ymode_2 
lossy-proba-refresh-and-skip-zero        coeff_cat3 coeff_cat4 coeff_v5_6 mb_i16 mb_skip_flag mb_skipped parts_1 skip_proba uvmode_0 wht_dc_only ymode_0 ymode_1 
lossy-proba-skip-extremes                coeff_cat4 coeff_v2 coeff_v3_4 coeff_v5_6 mb_i16 parts_1 skip_proba uvmode_0 uvmode_3 wht_dc_only wht_empty ymode_0 ymode_2 
lossy-proba-zero                         coeff_cat4 coeff_v2 coeff_v3_4 coeff_v5_6 mb_i16 parts_1 proba_255 proba_update proba_zero uvmode_0 uvmode_3 wht_dc_only wht_empty ymode_0 ymode_2 
lossy-quant-deltas-mirrored              coeff_cat3 coeff_v2 coeff_v3_4 mb_i16 parts_1 quant_delta uvmode_0 wht_dc_only ymode_0 
lossy-quant-deltas                       coeff_cat4 coeff_v2 coeff_v3_4 coeff_v5_6 mb_i16 parts_1 quant_delta uvmode_0 uvmode_3 wht_empty wht_full ymode_0 ymode_2 
lossy-quant-dequant-overflow             bmode_0 coeff_cat6 coeff_max mb_i4x4 parts_1 quant_max quant_uv_dc_clamped_at_117 uvmode_0 
lossy-quant-max                          coeff_cat4 coeff_v2 coeff_v3_4 coeff_v5_6 mb_i16 parts_1 quant_max quant_uv_dc_clamped_at_117 uvmode_0 uvmode_3 wht_empty wht_full ymode_0 ymode_2 
lossy-quant-min                          coeff_cat4 coeff_v2 coeff_v3_4 coeff_v5_6 mb_i16 parts_1 quant_min quant_y2_ac_floor uvmode_0 uvmode_3 wht_empty wht_full ymode_0 ymode_2 
lossy-quant-uv-dc-clamp                  coeff_cat4 coeff_v2 coeff_v3_4 coeff_v5_6 mb_i16 parts_1 quant_delta quant_uv_dc_clamped_at_117 uvmode_0 uvmode_3 wht_empty wht_full ymode_0 ymode_2 
lossy-segment-delta-quantizers           coeff_cat4 mb_i16 parts_1 quant_segment_delta segment_id_0 segment_id_1 segment_id_2 segment_id_3 uvmode_0 wht_dc_only ymode_0 
lossy-segment-filter-strengths           coeff_cat3 coeff_cat4 coeff_v5_6 coeff_v7_10 mb_i16 parts_1 quant_segment_absolute segment_id_0 segment_id_1 segment_id_2 segment_id_3 uvmode_0 uvmode_1 uvmode_2 uvmode_3 wht_dc_only ymode_0 ymode_1 ymode_2 ymode_3 
lossy-segment-four-quantizers            coeff_cat3 coeff_cat4 coeff_v3_4 coeff_v5_6 coeff_v7_10 mb_i16 parts_1 quant_segment_absolute quant_uv_dc_clamped_at_117 segment_id_0 segment_id_1 segment_id_2 segment_id_3 uvmode_0 uvmode_1 uvmode_2 uvmode_3 wht_dc_only ymode_0 ymode_1 ymode_2 ymode_3 
lossy-segment-map-only                   coeff_cat3 mb_i16 parts_1 quant_segment_absolute quant_y2_ac_floor segment_id_0 segment_id_1 segment_id_2 segment_id_3 uvmode_0 wht_dc_only wht_empty ymode_0 
lossy-segment-no-map                     coeff_cat4 mb_i16 parts_1 quant_segment_absolute quant_uv_dc_clamped_at_117 uvmode_0 uvmode_1 wht_dc_only wht_empty ymode_0 ymode_1 
lossy-segment-prob-extremes              coeff_cat3 coeff_cat4 coeff_v7_10 mb_i16 parts_1 quant_segment_absolute segment_id_0 segment_id_1 segment_id_2 segment_id_3 uvmode_0 wht_dc_only ymode_0 ymode_1 ymode_2 ymode_3 
lossy-segment-quant-extremes             coeff_cat4 mb_i16 parts_1 quant_segment_absolute quant_uv_dc_clamped_at_117 quant_y1_dc_clipped quant_y2_ac_floor segment_id_0 segment_id_1 segment_id_2 segment_id_3 uvmode_0 wht_dc_only ymode_0 
lossy-skip-all                           mb_i16 mb_skip_flag mb_skipped parts_1 skip_proba uvmode_0 ymode_0 
lossy-skip-i4x4-nz-dc                    bmode_0 coeff_cat3 coeff_cat4 coeff_v3_4 coeff_v5_6 mb_i16 mb_i4x4 mb_skip_flag mb_skipped parts_1 skip_i4x4_keeps_nz_dc skip_proba uvmode_0 wht_full ymode_0 
lossy-skip-mixed                         coeff_cat3 coeff_cat4 coeff_v3_4 coeff_v5_6 coeff_v7_10 mb_i16 mb_skip_flag mb_skipped parts_1 skip_proba uvmode_0 uvmode_1 uvmode_2 uvmode_3 wht_dc_only ymode_0 ymode_1 ymode_2 ymode_3 
lossy-truncated-header                   error:cannot-parse-filter-header 
lossy-truncated-modes                    bmode_0 bmode_1 bmode_2 bmode_3 bmode_4 bmode_5 bmode_6 bmode_7 bmode_8 bmode_9 error:Premature-end-of-partition0-encountered. mb_i4x4 parts_1 uvmode_0 
lossy-truncated-short-modes              bmode_0 mb_i16 mb_i4x4 mb_skip_flag mb_skipped parts_1 skip_proba uvmode_0 ymode_0 
lossy-truncated-tokens                   coeff_cat3 coeff_cat4 coeff_v3_4 coeff_v7_10 error:Premature-end-of-file-encountered. mb_i16 parts_1 uvmode_0 wht_dc_only wht_empty wht_full ymode_0 ymode_2 ymode_3 
lz77-distance-1-run                      build_single_value codelen_18 codelen_18_max_run complex_code lz77_copy num_codes_min simple_1sym 
lz77-distance-2-pattern                  build_single_value codelen_18 complex_code copy32b_dist_2 copy32b_tail dist_direct literal_trivial_arb lz77_copy num_codes_min simple_1sym 
lz77-distance-3-overlap                  build_single_value codelen_18 complex_code copy32b_overlap dist_direct literal_trivial_arb lz77_copy num_codes_min simple_1sym 
lz77-distance-direct-121                 build_single_value codelen_18 codelen_18_max_run complex_code dist_direct lz77_copy num_codes_min simple_1sym 
lz77-distance-past-start                 build_single_value codelen_18 codelen_18_max_run complex_code dist_plane_code_1 lz77_copy num_codes_min simple_1sym 
lz77-length-past-end                     build_single_value codelen_18 codelen_18_max_run complex_code dist_direct lz77_copy num_codes_min simple_1sym 
lz77-max-length-symbol                   build_single_value codelen_18 codelen_18_max_run complex_code lz77_copy lz77_max_len_sym num_codes_min simple_1sym 
lz77-plane-code-1                        build_single_value codelen_18 codelen_18_max_run complex_code dist_plane_code_1 lz77_copy num_codes_min simple_1sym 
lz77-plane-code-120                      build_single_value codelen_17 codelen_17_max_run codelen_18 codelen_18_max_run complex_code dist_plane_code_120 lz77_copy num_codes_min simple_1sym 
lz77-plane-code-clamped-to-1             build_single_value codelen_18 codelen_18_max_run complex_code dist_clamped_to_1 lz77_copy num_codes_min simple_1sym 
meta-huffman-1001-groups                 build_single_value literal_trivial_code meta_group_switch meta_groups_over_1000 meta_huffman meta_mapping_path meta_precision_min meta_unused_group simple_1sym simple_2sym subimage_stream 
meta-huffman-groups-truncated            build_empty_code build_single_value complex_code meta_huffman meta_precision_min num_codes_min simple_1sym simple_2sym subimage_stream 
meta-huffman-per-tile-data               build_single_value meta_group_switch meta_huffman meta_precision_min simple_1sym simple_2sym subimage_stream 
meta-huffman-precision-max               build_single_value literal_trivial_code meta_huffman meta_precision_max simple_1sym subimage_stream 
meta-huffman-precision-min               build_single_value literal_trivial_code meta_huffman meta_precision_min simple_1sym subimage_stream 
meta-huffman-sparse-groups               build_single_value literal_trivial_code meta_group_switch meta_huffman meta_mapping_path meta_precision_min meta_unused_group simple_1sym simple_2sym subimage_stream 
meta-huffman-two-groups                  build_single_value literal_trivial_code meta_group_switch meta_huffman meta_precision_min simple_1sym simple_2sym subimage_stream 
predictor-all-16-modes                   build_single_value complex_code literal_trivial_arb literal_trivial_code pred_first_row pred_mode_0 pred_mode_1 pred_mode_10 pred_mode_11 pred_mode_12 pred_mode_13 pred_mode_14 pred_mode_15 pred_mode_2 pred_mode_3 pred_mode_4 pred_mode_5 pred_mode_6 pred_mode_7 pred_mode_8 pred_mode_9 simple_1sym subimage_stream tf_bits_min tf_predictor 
predictor-mode-11-select                 build_single_value literal_trivial_code pred_first_row pred_mode_11 simple_1sym subimage_stream tf_bits_min tf_predictor 
predictor-mode-13-clamp-half             build_single_value literal_trivial_code pred_first_row pred_mode_13 simple_1sym subimage_stream tf_bits_min tf_predictor 
predictor-mode-14-undefined              build_single_value literal_trivial_code pred_first_row pred_mode_14 simple_1sym subimage_stream tf_bits_min tf_predictor 
predictor-mode-15-undefined              build_single_value literal_trivial_code pred_first_row pred_mode_15 simple_1sym subimage_stream tf_bits_min tf_predictor 
predictor-single-row                     build_single_value literal_trivial_code pred_first_row simple_1sym subimage_stream tf_bits_min tf_predictor 
predictor-tile-bits-min                  build_single_value complex_code literal_trivial_arb literal_trivial_code pred_first_row pred_mode_0 pred_mode_1 pred_mode_10 pred_mode_11 pred_mode_12 pred_mode_13 pred_mode_2 pred_mode_3 pred_mode_4 pred_mode_5 pred_mode_6 pred_mode_7 pred_mode_8 pred_mode_9 simple_1sym subimage_stream tf_bits_min tf_predictor 
simple-dist-1sym-oob                     build_empty_code build_single_value simple_1sym simple_sym1_oob 
simple-dist-2sym-both-oob                build_empty_code build_single_value simple_1sym simple_2sym simple_sym1_oob simple_sym2_oob 
simple-dist-2sym-duplicate               build_single_value literal_trivial_code simple_1sym simple_2sym 
simple-dist-2sym-first-oob               build_single_value literal_trivial_code simple_1sym simple_2sym simple_sym1_oob 
simple-dist-2sym-second-oob              build_single_value literal_trivial_code simple_1sym simple_2sym simple_sym2_oob 
simple-dist-sym-39-last-valid            build_single_value literal_trivial_code simple_1sym 
simple-dist-sym-40-first-oob             build_empty_code build_single_value simple_1sym simple_sym1_oob 
simple-green-1bit-symbol                 build_single_value literal_trivial_code simple_1sym simple_sym_1bit 
simple-green-2sym-1bit-each              build_single_value simple_1sym simple_2sym 
subimage-cache-12-invalid                reject_cache_bits subimage_cache subimage_stream tf_bits_min tf_predictor 
subimage-cache-entropy-image             build_single_value literal_trivial_code meta_group_switch meta_huffman meta_precision_min simple_1sym simple_2sym subimage_cache subimage_stream 
subimage-cache-palette-max               build_single_value cache_bits_max literal_trivial_code palette_2 simple_1sym simple_2sym subimage_cache subimage_stream tf_color_indexing 
subimage-cache-predictor-min             build_single_value cache_bits_min literal_trivial_code pred_first_row pred_mode_2 simple_1sym subimage_cache subimage_stream tf_bits_min tf_predictor 
subimage-cache-zero-invalid              reject_cache_bits subimage_cache subimage_stream tf_bits_min tf_cross_color 
subimage-code-complex-form               build_single_value codelen_18 codelen_18_max_run complex_code literal_trivial_arb literal_trivial_code pred_first_row pred_mode_0 pred_mode_1 pred_mode_10 pred_mode_11 pred_mode_12 pred_mode_13 pred_mode_14 pred_mode_15 pred_mode_2 pred_mode_3 pred_mode_4 pred_mode_5 pred_mode_6 pred_mode_7 pred_mode_8 pred_mode_9 simple_1sym subimage_stream tf_bits_min tf_predictor 
subimage-code-empty                      build_empty_code codelen_18 codelen_18_max_run complex_code num_codes_min subimage_stream tf_bits_min tf_predictor 
subimage-code-max-symbol                 build_single_value complex_code literal_trivial_code max_symbol_early_stop num_codes_min pred_first_row pred_mode_1 simple_1sym subimage_stream tf_bits_min tf_predictor use_length 
subimage-code-oversubscribed             codelen_18 codelen_18_max_run complex_code reject_oversubscribed subimage_stream tf_bits_min tf_predictor 
transform-all-four                       build_single_value literal_trivial_code palette_2 pred_first_row simple_1sym simple_2sym subimage_stream tf_bits_min tf_color_indexing tf_cross_color tf_predictor tf_subtract_green 
transform-cross-color-bits-max           build_single_value literal_trivial_code simple_1sym subimage_stream tf_bits_max tf_cross_color 
transform-cross-color-multipliers        build_single_value cross_color_multipliers literal_trivial_code simple_1sym subimage_stream tf_bits_min tf_cross_color 
transform-palette-1-color                build_single_value literal_trivial_code palette_1 palette_black_tail simple_1sym subimage_stream tf_color_indexing 
transform-palette-16-colors              build_single_value complex_code palette_16 simple_1sym simple_2sym subimage_stream tf_color_indexing 
transform-palette-2-colors               build_single_value literal_trivial_code palette_2 simple_1sym simple_2sym subimage_stream tf_color_indexing 
transform-palette-256-colors             build_single_value literal_trivial_code palette_256 simple_1sym simple_2sym subimage_stream tf_color_indexing 
transform-palette-3-colors               build_single_value complex_code literal_four_channels literal_trivial_code palette_3 palette_black_tail simple_1sym simple_2sym subimage_stream tf_color_indexing 
transform-palette-index-past-end         build_single_value complex_code literal_four_channels palette_3 palette_black_tail simple_1sym simple_2sym subimage_stream tf_color_indexing 
transform-predictor-bits-max             build_single_value literal_trivial_code pred_first_row pred_mode_0 simple_1sym subimage_stream tf_bits_max tf_predictor 
transform-repeated                       reject_transform_repeated tf_subtract_green 
